x-axis,1
second,Volt
-32.0000E-09,-29.1092522821E-03
-31.2188E-09,-29.1092522821E-03
-30.4375E-09,-29.1092522821E-03
-29.6563E-09,-29.1092522821E-03
-28.8750E-09,-29.1092522821E-03
-28.0938E-09,-29.1092522821E-03
-27.3125E-09,-28.2891517883E-03
-26.5313E-09,-7.2399057826E-03
-25.7500E-09,+25.5641139665E-03
-24.9688E-09,+25.5641139665E-03
-24.1875E-09,+25.5641139665E-03
-23.4063E-09,+25.5641139665E-03
-22.6250E-09,+25.5641139665E-03
-21.8438E-09,+25.5641139665E-03
-21.0625E-09,+25.5641139665E-03
-20.2813E-09,+25.5641139665E-03
-19.5000E-09,+25.5641139665E-03
-18.7188E-09,+25.5641139665E-03
-17.9375E-09,+25.5641139665E-03
-17.1563E-09,+26.7942647071E-03
-16.3750E-09,+57.2746663907E-03
-15.5938E-09,+80.2374802151E-03
-14.8125E-09,+82.4244148651E-03
-14.0313E-09,+139.2847157636E-03
-13.2500E-09,+246.3078301953E-03
-12.4688E-09,+297.8374778846E-03
-11.6875E-09,+357.9781807581E-03
-10.9063E-09,+469.5118479052E-03
-10.1250E-09,+630.9349617542E-03
-9.3438E-09,+728.6636039236E-03
-8.5625E-09,+797.5520453969E-03
-7.7813E-09,+963.7590787927E-03
-7.0000E-09,+1.1824525437871E+00
-6.2188E-09,+1.3967721394816E+00
-5.4375E-09,+1.5061188719788E+00
-4.6563E-09,+1.6220264084259E+00
-3.8750E-09,+1.8932063050190E+00
-3.0938E-09,+2.1118997700134E+00
-2.3125E-09,+2.3263560491236E+00
-1.5313E-09,+2.4410334348300E+00
-750.0E-12,+2.6039600662509E+00
+31.2E-12,+2.8248404658953E+00
+812.5E-12,+3.0919198600197E+00
+1.5937E-09,+3.2075540296355E+00
+2.3750E-09,+3.3147138274828E+00
+3.1562E-09,+3.5334072924772E+00
+3.9375E-09,+3.7521007574716E+00
+4.7187E-09,+3.9658736195037E+00
+5.5000E-09,+4.0626454777637E+00
+6.2812E-09,+4.1894876874605E+00
+7.0625E-09,+4.4081811524549E+00
+7.8437E-09,+4.6230474818120E+00
+8.6250E-09,+4.7449690885464E+00
+9.4062E-09,+4.8455680824438E+00
+10.1875E-09,+5.0642615474382E+00
+10.9688E-09,+5.2829550124326E+00
+11.7500E-09,+5.4960444573866E+00
+12.5313E-09,+5.5749107882002E+00
+13.3125E-09,+5.6634816415230E+00
+14.0938E-09,+5.8296886749187E+00
+14.8750E-09,+6.0435982203664E+00
+15.6563E-09,+6.1413268625358E+00
+16.4375E-09,+6.2102153040090E+00
+17.2188E-09,+6.3742354027549E+00
+18.0000E-09,+6.5382555015007E+00
+18.7813E-09,+6.6989951982716E+00
+19.5625E-09,+6.7810052476445E+00
+20.3438E-09,+6.8641087643424E+00
+21.1250E-09,+6.9734554968396E+00
+21.9063E-09,+7.0828022293368E+00
+22.6875E-09,+7.1895519769372E+00
+23.4688E-09,+7.2347941875079E+00
+24.2500E-09,+7.3014956943312E+00
+25.0313E-09,+7.4108424268285E+00
+25.8125E-09,+7.5181389080914E+00
+26.5938E-09,+7.5759559928993E+00
+27.3750E-09,+7.6295358918229E+00
+28.1563E-09,+7.7366956896702E+00
+28.9375E-09,+7.7935559905687E+00
+29.7188E-09,+7.9004424215847E+00
+30.5000E-09,+7.9488283507148E+00
+31.2813E-09,+8.0100625209132E+00
+32.0625E-09,+8.0669228218118E+00
+32.8438E-09,+8.1731258357497E+00
+33.6250E-09,+8.2036062374333E+00
+34.4063E-09,+8.2287559859076E+00
+35.1875E-09,+8.2834293521562E+00
+35.9687E-09,+8.3381027184048E+00
+36.7500E-09,+8.3915459339129E+00
+37.5312E-09,+8.4157388984779E+00
+38.3125E-09,+8.4474494509021E+00
+39.0937E-09,+8.4999358825007E+00
+39.8750E-09,+8.4999358825007E+00
+40.6562E-09,+8.4999358825007E+00
+41.4375E-09,+8.5021228171507E+00
+42.2187E-09,+8.5546092487493E+00
+43.0000E-09,+8.5546092487493E+00
+43.7812E-09,+8.5546092487493E+00
+44.5625E-09,+8.5546092487493E+00
+45.3437E-09,+8.5546092487493E+00
+46.1250E-09,+8.5546092487493E+00
+46.9062E-09,+8.5546092487493E+00
+47.6875E-09,+8.5554293492431E+00
+48.4687E-09,+8.5764785952488E+00
+49.2500E-09,+8.6092826149979E+00
+50.0312E-09,+8.6092826149979E+00
+50.8125E-09,+8.6092826149979E+00
+51.5937E-09,+8.6092826149979E+00
+52.3750E-09,+8.6114695496479E+00
+53.1562E-09,+8.6639559812465E+00
+53.9375E-09,+8.6617690465966E+00
+54.7187E-09,+8.6092826149979E+00
+55.5000E-09,+8.6092826149979E+00
+56.2812E-09,+8.6070956803480E+00
+57.0625E-09,+8.5546092487493E+00
+57.8437E-09,+8.5532424145931E+00
+58.6250E-09,+8.5196182943502E+00
+59.4062E-09,+8.4999358825007E+00
+60.1875E-09,+8.4977489478508E+00
+60.9687E-09,+8.4452625162521E+00
+61.7500E-09,+8.4441690489271E+00
+62.5312E-09,+8.4168323658028E+00
+63.3125E-09,+8.3905891500035E+00
+64.0938E-09,+8.3884022153536E+00
+64.8750E-09,+8.3345489495987E+00
+65.6563E-09,+8.3009248293558E+00
+66.4375E-09,+8.2812424175063E+00
+67.2188E-09,+8.2790554828564E+00
+68.0000E-09,+8.2243821166077E+00
+68.7813E-09,+8.1706655342685E+00
+69.5625E-09,+8.1401851325849E+00
+70.3438E-09,+8.1150353841105E+00
+71.1250E-09,+8.0603620178619E+00
+71.9063E-09,+8.0056886516133E+00
+72.6875E-09,+7.9522454361053E+00
+73.4688E-09,+7.9280524715403E+00
+74.2500E-09,+7.8963419191161E+00
+75.0313E-09,+7.8416685528675E+00
+75.8125E-09,+7.7879519705282E+00
+76.5938E-09,+7.7574715688446E+00
+77.3750E-09,+7.7301348857203E+00
+78.1563E-09,+7.6229750878731E+00
+78.9375E-09,+7.5683017216244E+00
+79.7188E-09,+7.5147218227008E+00
+80.5000E-09,+7.4873851395765E+00
+81.2813E-09,+7.4589549891272E+00
+82.0625E-09,+7.4042816228786E+00
+82.8438E-09,+7.3504283571237E+00
+83.6250E-09,+7.3168042368809E+00
+84.4063E-09,+7.2949348903814E+00
+85.1875E-09,+7.2402615241328E+00
+85.9688E-09,+7.1855881578842E+00
+86.7500E-09,+7.1320082589606E+00
+87.5313E-09,+7.1046715758363E+00
+88.3125E-09,+7.0762414253870E+00
+89.0938E-09,+7.0215680591384E+00
