x-axis,1
second,Volt
-32.0000E-09,+80.2374802151E-03
-31.2188E-09,+80.2374802151E-03
-30.4375E-09,+80.2374802151E-03
-29.6563E-09,+80.2374802151E-03
-28.8750E-09,+80.2374802151E-03
-28.0938E-09,+80.2374802151E-03
-27.3125E-09,+80.2374802151E-03
-26.5313E-09,+80.2374802151E-03
-25.7500E-09,+80.2374802151E-03
-24.9688E-09,+80.2374802151E-03
-24.1875E-09,+80.2374802151E-03
-23.4063E-09,+80.2374802151E-03
-22.6250E-09,+80.2374802151E-03
-21.8438E-09,+80.2374802151E-03
-21.0625E-09,+80.2374802151E-03
-20.2813E-09,+80.2374802151E-03
-19.5000E-09,+80.2374802151E-03
-18.7188E-09,+80.2374802151E-03
-17.9375E-09,+80.2374802151E-03
-17.1563E-09,+82.4244148651E-03
-16.3750E-09,+137.0977811137E-03
-15.5938E-09,+190.5409966217E-03
-14.8125E-09,+214.7339611867E-03
-14.0313E-09,+248.6314482609E-03
-13.2500E-09,+357.9781807581E-03
-12.4688E-09,+466.7781795928E-03
-11.6875E-09,+561.3631032029E-03
-10.9063E-09,+633.5319466511E-03
-10.1250E-09,+797.5520453969E-03
-9.3438E-09,+961.5721441427E-03
-8.5625E-09,+1.1223118409136E+00
-7.7813E-09,+1.2043218902865E+00
-7.0000E-09,+1.2917992762843E+00
-6.2188E-09,+1.5083058066288E+00
-5.4375E-09,+1.6745128400246E+00
-4.6563E-09,+1.8880123352254E+00
-3.8750E-09,+1.9784967563668E+00
-3.0938E-09,+2.1118997700134E+00
-2.3125E-09,+2.3305932350078E+00
-1.5313E-09,+2.5439560467930E+00
-750.0E-12,+2.6291098147252E+00
+31.2E-12,+2.7133067987481E+00
+812.5E-12,+2.9320002637425E+00
+1.5937E-09,+3.1506937287369E+00
+2.3750E-09,+3.3644665907690E+00
+3.1562E-09,+3.4612384490290E+00
+3.9375E-09,+3.5858937240759E+00
+4.7187E-09,+3.7521007574716E+00
+5.5000E-09,+3.9657369360881E+00
+6.2812E-09,+4.0571781411389E+00
+7.0625E-09,+4.1348143212119E+00
+7.8437E-09,+4.3513208515564E+00
+8.6250E-09,+4.5175278849522E+00
+9.4062E-09,+4.7304806464905E+00
+10.1875E-09,+4.8062032587448E+00
+10.9688E-09,+4.8980545140425E+00
+11.7500E-09,+5.0620746127883E+00
+12.5313E-09,+5.2221308924811E+00
+13.3125E-09,+5.2862354144076E+00
+14.0938E-09,+5.3354414440313E+00
+14.8750E-09,+5.4972746081272E+00
+15.6563E-09,+5.6066213406244E+00
+16.4375E-09,+5.7148746057967E+00
+17.2188E-09,+5.7968846551696E+00
+18.0000E-09,+5.8799881718674E+00
+18.7813E-09,+5.9893349043647E+00
+19.5625E-09,+6.1008685715118E+00
+20.3438E-09,+6.2601047507109E+00
+21.1250E-09,+6.3053469612816E+00
+21.9063E-09,+6.3698615334550E+00
+22.6875E-09,+6.4267218343535E+00
+23.4688E-09,+6.5340183156164E+00
+24.2500E-09,+6.5918354004243E+00
+25.0313E-09,+6.6432283646980E+00
+25.8125E-09,+6.6979017309466E+00
+26.5938E-09,+6.7547620318452E+00
+27.3750E-09,+6.8606916789518E+00
+28.1563E-09,+6.8848846435169E+00
+28.9375E-09,+6.9165951959410E+00
+29.7188E-09,+6.9712685621897E+00
+30.5000E-09,+7.0262152952695E+00
+31.2813E-09,+7.0871760986367E+00
+32.0625E-09,+7.1352886609355E+00
+32.8438E-09,+7.1899620271841E+00
+33.6250E-09,+7.2424484587828E+00
+34.4063E-09,+7.2434052426921E+00
+35.1875E-09,+7.2675982072571E+00
+35.9687E-09,+7.2993087596813E+00
+36.7500E-09,+7.3517951912800E+00
+37.5312E-09,+7.3530253420206E+00
+38.3125E-09,+7.3835057437042E+00
+39.0937E-09,+7.4064685575286E+00
+39.8750E-09,+7.4064685575286E+00
+40.6562E-09,+7.4086554921785E+00
+41.4375E-09,+7.4611419237772E+00
+42.2187E-09,+7.4611419237772E+00
+43.0000E-09,+7.4611419237772E+00
+43.7812E-09,+7.4633288584271E+00
+44.5625E-09,+7.5158152900258E+00
+45.3437E-09,+7.5148585061164E+00
+46.1250E-09,+7.4906655415514E+00
+46.9062E-09,+7.4611419237772E+00
+47.6875E-09,+7.4611419237772E+00
+48.4687E-09,+7.4599117730366E+00
+49.2500E-09,+7.4294313713530E+00
+50.0312E-09,+7.4064685575286E+00
+50.8125E-09,+7.4042816228786E+00
+51.5937E-09,+7.3517951912800E+00
+52.3750E-09,+7.3507017239550E+00
+53.1562E-09,+7.3233650408307E+00
+53.9375E-09,+7.2971218250314E+00
+54.7187E-09,+7.2971218250314E+00
+55.5000E-09,+7.2971218250314E+00
+56.2812E-09,+7.2971218250314E+00
+57.0625E-09,+7.2949348903814E+00
+57.8437E-09,+7.2424484587828E+00
+58.6250E-09,+7.2402615241328E+00
+59.4062E-09,+7.1877750925341E+00
+60.1875E-09,+7.1877750925341E+00
+60.9687E-09,+7.1855881578842E+00
+61.7500E-09,+7.1309147916356E+00
+62.5312E-09,+7.0770615258807E+00
+63.3125E-09,+7.0434374056378E+00
+64.0938E-09,+7.0215680591384E+00
+64.8750E-09,+6.9668946928898E+00
+65.6563E-09,+6.9144082612911E+00
+66.4375E-09,+6.9131781105505E+00
+67.2188E-09,+6.8826977088669E+00
+68.0000E-09,+6.8597348950425E+00
+68.7813E-09,+6.8575479603926E+00
+69.5625E-09,+6.8028745941439E+00
+70.3438E-09,+6.7494313786359E+00
+71.1250E-09,+6.7252384140709E+00
+71.9063E-09,+6.6935278616467E+00
+72.6875E-09,+6.6388544953981E+00
+73.4688E-09,+6.5863680637995E+00
+74.2500E-09,+6.5863680637995E+00
+75.0313E-09,+6.5841811291495E+00
+75.8125E-09,+6.5295077629009E+00
+76.5938E-09,+6.4748343966523E+00
+77.3750E-09,+6.4212544977287E+00
+78.1563E-09,+6.3939178146044E+00
+78.9375E-09,+6.3654876641551E+00
+79.7188E-09,+6.3108142979065E+00
+80.5000E-09,+6.2569610321516E+00
+81.2813E-09,+6.2233369119087E+00
+82.0625E-09,+6.2014675654093E+00
+82.8438E-09,+6.1467941991606E+00
+83.6250E-09,+6.0921208329120E+00
+84.4063E-09,+6.0385409339884E+00
+85.1875E-09,+6.0112042508641E+00
+85.9688E-09,+5.9849610350648E+00
+86.7500E-09,+5.9827741004148E+00
+87.5313E-09,+5.9289208346599E+00
+88.3125E-09,+5.8952967144171E+00
+89.0938E-09,+5.8756143025676E+00
