x-axis,1
second,Volt
-32.0000E-09,-83.7826185307E-03
-31.2188E-09,-85.9695531806E-03
-30.4375E-09,-138.4559847793E-03
-29.6563E-09,-138.4559847793E-03
-28.8750E-09,-138.4559847793E-03
-28.0938E-09,-138.4559847793E-03
-27.3125E-09,-138.4559847793E-03
-26.5313E-09,-137.6358842856E-03
-25.7500E-09,-116.5866382798E-03
-24.9688E-09,-83.7826185307E-03
-24.1875E-09,-83.7826185307E-03
-23.4063E-09,-85.0127692713E-03
-22.6250E-09,-115.4931709549E-03
-21.8438E-09,-136.2690501293E-03
-21.0625E-09,-83.7826185307E-03
-20.2813E-09,-83.7826185307E-03
-19.5000E-09,-83.7826185307E-03
-18.7188E-09,-83.7826185307E-03
-17.9375E-09,-81.5956838807E-03
-17.1563E-09,-26.9223176321E-03
-16.3750E-09,+28.0244154477E-03
-15.5938E-09,+88.9852188149E-03
-14.8125E-09,+139.2847157636E-03
-14.0313E-09,+248.6314482609E-03
-13.2500E-09,+360.1651154080E-03
-12.4688E-09,+520.7681287633E-03
-11.6875E-09,+599.6344595769E-03
-10.9063E-09,+688.2053128997E-03
-10.1250E-09,+852.2254116455E-03
-9.3438E-09,+1.0162455103913E+00
-8.5625E-09,+1.1771218905778E+00
-7.7813E-09,+1.2644625931600E+00
-7.0000E-09,+1.3989590741316E+00
-6.2188E-09,+1.5651661075273E+00
-5.4375E-09,+1.7783922358969E+00
-4.6563E-09,+1.8604022852698E+00
-3.8750E-09,+1.9478796712676E+00
-3.0938E-09,+2.1665731362620E+00
-2.3125E-09,+2.3852666012565E+00
-1.5313E-09,+2.5979459959635E+00
-750.0E-12,+2.6673811710993E+00
+31.2E-12,+2.7679801649967E+00
+812.5E-12,+2.9844866953412E+00
+1.5937E-09,+3.1467299096839E+00
+2.3750E-09,+3.2655077978590E+00
+3.1562E-09,+3.3672002590814E+00
+3.9375E-09,+3.5312203578273E+00
+4.7187E-09,+3.6974273912230E+00
+5.5000E-09,+3.9113369366707E+00
+6.2812E-09,+4.0112525134900E+00
+7.0625E-09,+4.1326273865619E+00
+7.8437E-09,+4.2988344199577E+00
+8.6250E-09,+4.5138374327304E+00
+9.4062E-09,+4.6389027580241E+00
+10.1875E-09,+4.7340344152966E+00
+10.9688E-09,+4.9002414486924E+00
+11.7500E-09,+5.1189349136868E+00
+12.5313E-09,+5.3320243586408E+00
+13.3125E-09,+5.4108906894544E+00
+14.0938E-09,+5.4994615427771E+00
+14.8750E-09,+5.6634816415230E+00
+15.6563E-09,+5.8275017402688E+00
+16.4375E-09,+5.9874213365460E+00
+17.2188E-09,+6.0505690745631E+00
+18.0000E-09,+6.1555419377604E+00
+18.7813E-09,+6.3173751018563E+00
+19.5625E-09,+6.4256283670286E+00
+20.3438E-09,+6.5076384164015E+00
+21.1250E-09,+6.5929288677493E+00
+21.9063E-09,+6.7547620318452E+00
+22.6875E-09,+6.8641087643424E+00
+23.4688E-09,+6.9708585119428E+00
+24.2500E-09,+7.0161007225135E+00
+25.0313E-09,+7.0828022293368E+00
+25.8125E-09,+7.1899620271841E+00
+26.5938E-09,+7.2435419261077E+00
+27.3750E-09,+7.2708786092320E+00
+28.1563E-09,+7.2993087596813E+00
+28.9375E-09,+7.3539821259299E+00
+29.7188E-09,+7.4086554921785E+00
+30.5000E-09,+7.4620987076865E+00
+31.2813E-09,+7.4862916722515E+00
+32.0625E-09,+7.5201891593257E+00
+32.8438E-09,+7.6273489571729E+00
+33.6250E-09,+7.6810655395122E+00
+34.4063E-09,+7.7115459411958E+00
+35.1875E-09,+7.7366956896702E+00
+35.9687E-09,+7.7891821212688E+00
+36.7500E-09,+7.7913690559188E+00
+37.5312E-09,+7.8448122714268E+00
+38.3125E-09,+7.8690052359918E+00
+39.0937E-09,+7.8985288537660E+00
+39.8750E-09,+7.8985288537660E+00
+40.6562E-09,+7.8985288537660E+00
+41.4375E-09,+7.8985288537660E+00
+42.2187E-09,+7.8985288537660E+00
+43.0000E-09,+7.9007157884160E+00
+43.7812E-09,+7.9532022200147E+00
+44.5625E-09,+7.9532022200147E+00
+45.3437E-09,+7.9532022200147E+00
+46.1250E-09,+7.9532022200147E+00
+46.9062E-09,+7.9510152853647E+00
+47.6875E-09,+7.8985288537660E+00
+48.4687E-09,+7.8985288537660E+00
+49.2500E-09,+7.8985288537660E+00
+50.0312E-09,+7.8963419191161E+00
+50.8125E-09,+7.8438554875174E+00
+51.5937E-09,+7.8426253367768E+00
+52.3750E-09,+7.8121449350932E+00
+53.1562E-09,+7.7869951866189E+00
+53.9375E-09,+7.7345087550202E+00
+54.7187E-09,+7.7323218203703E+00
+55.5000E-09,+7.6798353887716E+00
+56.2812E-09,+7.6798353887716E+00
+57.0625E-09,+7.6798353887716E+00
+57.8437E-09,+7.6776484541217E+00
+58.6250E-09,+7.6237951883668E+00
+59.4062E-09,+7.5901710681239E+00
+60.1875E-09,+7.5704886562744E+00
+60.9687E-09,+7.5683017216245E+00
+61.7500E-09,+7.5158152900258E+00
+62.5312E-09,+7.5147218227008E+00
+63.3125E-09,+7.4873851395765E+00
+64.0938E-09,+7.4589549891272E+00
+64.8750E-09,+7.4064685575286E+00
+65.6563E-09,+7.4042816228786E+00
+66.4375E-09,+7.3508384073706E+00
+67.2188E-09,+7.3266454428056E+00
+68.0000E-09,+7.2949348903814E+00
+68.7813E-09,+7.2424484587828E+00
+69.5625E-09,+7.2412183080422E+00
+70.3438E-09,+7.2107379063586E+00
+71.1250E-09,+7.1855881578842E+00
+71.9063E-09,+7.1309147916356E+00
+72.6875E-09,+7.0762414253870E+00
+73.4688E-09,+7.0227982098790E+00
+74.2500E-09,+6.9986052453140E+00
+75.0313E-09,+6.9668946928898E+00
+75.8125E-09,+6.9122213266412E+00
+76.5938E-09,+6.8585047443019E+00
+77.3750E-09,+6.8280243426183E+00
+78.1563E-09,+6.8050615287939E+00
+78.9375E-09,+6.8028745941439E+00
+79.7188E-09,+6.7482012278953E+00
+80.5000E-09,+6.6946213289717E+00
+81.2813E-09,+6.6672846458474E+00
+82.0625E-09,+6.6388544953981E+00
+82.8438E-09,+6.5841811291495E+00
+83.6250E-09,+6.5303278633946E+00
+84.4063E-09,+6.4967037431517E+00
+85.1875E-09,+6.4748343966523E+00
+85.9688E-09,+6.4201610304037E+00
+86.7500E-09,+6.3654876641551E+00
+87.5313E-09,+6.3119077652314E+00
+88.3125E-09,+6.2845710821071E+00
+89.0938E-09,+6.2561409316579E+00
