Time,Data
211,8.44342528285483e-09
212,7.372205543774553e-09
213,1.6660428177390724e-08
214,1.6782612209363477e-08
215,9.578310372312952e-09
216,1.2073387123805495e-08
217,9.59182501064484e-09
218,6.633449533267207e-09
219,1.163283856526476e-08
220,1.0703437960723003e-08
221,5.54307775300224e-09
222,2.3710462545143602e-08
223,2.4519913053457235e-08
224,6.4767446060923154e-09
225,1.061318565645276e-08
226,1.1960904651571281e-08
227,1.6291206321010187e-08
228,1.0077897987460172e-08
229,1.1736357005588506e-08
230,6.179784487220718e-09
231,6.893746249393736e-09
232,8.082092231533245e-09
233,1.2689199879828448e-08
234,1.0224813446648372e-08
235,8.368240371134993e-09
236,6.13938668239771e-09
237,1.2582926417142368e-08
238,1.0797557984385525e-08
239,6.4329648552764445e-09
240,1.03069768450308e-08
241,2.6560422725728886e-08
242,1.1339456853220513e-08
243,6.065622220842157e-09
244,6.1577666159365995e-09
245,1.095254721638267e-08
246,1.2185710329667085e-08
247,2.8826352151842798e-08
248,1.0534688928630096e-08
249,1.1194406134329562e-08
250,8.230251085273489e-09
251,2.698608563102197e-08
252,1.1964185231454927e-08
253,8.671955188752523e-09
254,9.238255712806594e-09
255,1.4270427569029192e-08
256,7.651562794211068e-09
257,1.0307617948979309e-08
258,9.13270497927476e-09
259,6.81880290368389e-09
260,1.1306814899929262e-08
261,7.3050476675874e-09
262,5.684653707936195e-09
263,8.06307747399488e-09
264,9.700543775894685e-09
265,5.176946908978215e-09
266,8.59736201570405e-09
267,1.1967839695761657e-08
268,2.1595042097883272e-08
269,8.932544507406625e-09
270,1.0595905972816821e-08
271,1.0560463277706338e-08
272,1.0754119845049227e-08
273,5.6258473697277005e-09
274,1.0652901538529285e-08
275,7.525447185885842e-09
276,2.1534288748311372e-08
277,2.275808864072753e-08
278,1.5978160890485616e-08
279,1.0106851912857737e-08
280,8.855906895930172e-09
281,1.0104917397892794e-08
282,1.2413194298388737e-08
283,6.446403798958677e-09
284,1.1646763585048667e-08
285,1.044674961888488e-08
286,1.1006045635869553e-08
287,5.941429943902981e-09
288,8.158132836180804e-09
289,1.1457317016246014e-08
290,5.855679234183946e-09
291,1.0024918897686974e-08
292,1.0575322668136539e-08
293,2.511077849029281e-08
294,1.0823863581156004e-08
295,5.930469867166371e-09
296,7.65879996171651e-09
297,9.709216526440179e-09
298,9.516210287107667e-09
299,1.4092147110809115e-08
300,8.7468304300322e-09
301,1.1797434212960298e-08
302,8.353662699666694e-09
303,1.3377038727469451e-08
304,9.752551325316944e-09
305,1.0466004280913926e-08
306,9.132112582544391e-09
307,1.2075439477149867e-08
308,1.1545963246605494e-08
309,1.0241370403740403e-08
310,1.0172459015023614e-08
311,1.7557578119338265e-08
312,1.1050303263534716e-08
313,6.047725784908786e-09
314,2.9576496824123263e-08
315,1.1627041893731811e-08
316,9.668675889308311e-09
317,2.8126740997814504e-08
318,1.4113061205860954e-08
319,9.90382422428316e-09
320,1.2331757282697016e-08
321,1.2520803295507531e-08
322,6.747588404675569e-09
323,1.2216971981477087e-08
324,1.0842906939435978e-08
325,6.053218660369348e-09
326,6.073447835857312e-09
327,5.995581985429528e-09
328,2.4902411961072274e-08
329,9.107516744504116e-09
330,5.562796807628029e-09
331,9.526121157352559e-09
332,6.702641611016023e-09
333,9.497018467158905e-09
334,9.789566221892608e-09
335,6.450948172152367e-09
336,6.327068554427251e-09
337,9.690503890564658e-09
338,8.324515251015454e-09
339,5.527532489121408e-09
340,6.407642340587065e-09
341,1.1858164540963536e-08
342,1.0608716978553773e-08
343,5.534351386278662e-09
344,1.1116283575651695e-08
345,1.1984638214828668e-08
346,1.0042393415717283e-08
347,1.7377165656621728e-08
348,1.215432096342659e-08
349,6.282048045347884e-09
350,1.0561467069096338e-08
351,2.6496237070171668e-08
352,2.435740496068876e-08
353,1.1690605209277815e-08
354,1.0321950766454672e-08
355,5.891581729322787e-09
356,9.59527081552182e-09
357,6.063956257677389e-09
358,8.15773000377132e-09
359,1.0515364442288177e-08
360,2.4583114355356423e-08
361,8.64715727463809e-09
362,5.499015615442512e-09
363,1.880618051610814e-08
364,1.6330548334704315e-08
365,1.0204396676693545e-08
366,1.1008345471388209e-08
367,1.0982982802717215e-08
368,9.545790841294176e-09
369,2.452241760493291e-08
370,1.1137937805265144e-08
371,6.262450766806969e-09
372,1.2649755183293065e-08
373,6.277166006303794e-09
374,9.258600733009554e-09
375,1.1767431076673433e-08
376,8.736622348307647e-09
377,1.638120226939764e-08
378,1.1201663045354824e-08
379,9.220340846659667e-09
380,8.784187534736583e-09
381,1.795061844388737e-08
382,7.204184146118602e-09
383,9.550028188500942e-09
384,5.581157292366666e-09
385,1.0315545951331026e-08
386,2.2545780648282408e-08
387,6.561157808347084e-09
388,9.375253713226761e-09
389,2.1053663898463795e-08
390,1.876760334721479e-08
391,1.0492557662675605e-08
392,5.2916304855575274e-09
393,1.1160928226986918e-08
394,1.5761291052433392e-08
395,1.0461538877740545e-08
396,5.755251156352811e-09
397,7.275672472775396e-09
398,4.765358501907654e-09
399,9.735711035235071e-09
400,1.26990771834507e-08
401,1.0555089910306725e-08
402,6.264002856107235e-09
403,1.1574022651692105e-08
404,8.074747477032103e-09
405,7.735539590302054e-09
406,1.0346560418463196e-08
407,2.523134629466323e-08
408,5.462775152808233e-09
409,6.338159617406893e-09
410,9.114276703723246e-09
411,9.802174783814254e-09
412,1.3769930952718933e-08
413,1.0913725853990513e-08
414,1.0226795359754001e-08
415,6.94070360377165e-09
416,9.726729217971442e-09
417,2.1906513426225582e-08
418,2.0574882079065347e-08
419,2.1302019487137658e-08
420,8.901367097279295e-09
421,6.635598268622522e-09
422,6.326547897031262e-09
423,9.604641282244544e-09
424,8.912791224567818e-09
425,8.672003595833802e-09
426,1.0527513278123037e-08
427,6.205691503479007e-09
428,8.775891286402152e-09
429,1.0871277690233901e-08
430,1.136270727139659e-08
431,5.8746992568027455e-09
432,9.506997794042503e-09
433,1.2273180970038183e-08
434,6.552227691875419e-09
435,1.0317443902184743e-08
436,1.1125158764988354e-08
437,1.173532688799797e-08
438,8.399542192407973e-09
439,1.1667153364048835e-08
440,5.596513642278472e-09
441,7.094827572585923e-09
442,2.0719266004743127e-08
443,9.56529071429401e-09
444,1.1923096295509846e-08
445,7.987562133739089e-09
446,9.870955173964343e-09
447,9.39443238080352e-09
448,5.8222750561552825e-09
449,1.111807263032365e-08
450,7.636657981157937e-09
451,1.2281891901956746e-08
452,1.0523299327994825e-08
453,1.0810455214918335e-08
454,1.0037658810561646e-08
455,8.535410033366984e-09
456,8.734288278170288e-09
457,3.662388693869075e-09
458,6.0211756851044884e-09
459,9.004618659351196e-09
460,1.077111846326311e-08
461,3.216181335814265e-08
462,1.4869312132184517e-08
463,5.707655983506893e-09
464,1.8323447363339764e-08
465,1.072521330492675e-08
466,1.0454692703107939e-08
467,7.901349351427238e-09
468,9.247139754000878e-09
469,1.078525482653502e-08
470,1.139648269886965e-08
471,7.173321369818622e-09
472,5.8629154469231e-09
473,1.1369767380973232e-08
474,1.3347267284303711e-08
475,1.0422755047649375e-08
476,1.1268286448729232e-08
477,5.964039261063888e-09
478,5.756255904122181e-09
479,1.1047650618913685e-08
480,2.86431656613476e-08
481,1.1466357050781302e-08
482,1.1554710083055764e-08
483,7.600851941846593e-09
484,9.607210692051617e-09
485,7.944749972032576e-09
486,8.509558303637022e-09
487,1.2438188355029506e-08
488,1.0674771665388546e-08
489,8.836096355090197e-09
490,1.0559658631551989e-08
491,1.2480637848883687e-08
492,7.304051778225412e-09
493,1.1510677209891134e-08
494,5.177569588532767e-09
495,1.0524658561141e-08
496,1.4680906219515435e-08
497,1.0228257931171446e-08
498,9.713995223903594e-09
499,7.580500336392745e-09
500,1.692396108222223e-08
501,5.736524340045663e-09
502,9.743672539567926e-09
503,7.294128402626884e-09
504,6.746950582803843e-09
505,1.162759713117888e-08
506,1.1230242450613841e-08
507,2.1834821703432748e-08
508,1.517369898342864e-08
509,2.8182021233959434e-08
510,9.44777019176211e-09
511,9.43378689335051e-09
512,5.761366714651182e-09
513,1.1921126237619787e-08
514,1.859021015789378e-08
515,6.547167272311703e-09
516,9.051584214766557e-09
517,1.0786249700211227e-08
518,2.3824981871794867e-08
519,1.0401774178112252e-08
520,1.0012786887938663e-08
521,7.753752629706529e-09
522,2.305861435565194e-08
523,1.2666801191141982e-08
524,1.1417993434218772e-08
525,6.464260741480745e-09
526,6.330581491184219e-09
527,1.0617967648565368e-08
528,6.737813782681242e-09
529,1.1900943787939006e-08
530,1.0077492874797959e-08
531,1.00863008578067e-08
