Time,Data
678,3.4579674225938948e-09
679,2.5096087953139937e-09
680,1.9366387944285007e-09
681,3.1793545163351424e-09
682,1.351693931729463e-09
683,2.8081820494220377e-09
684,3.4447419628977513e-09
685,2.8140793386845423e-09
686,2.293217057897488e-09
687,2.7663247498391753e-09
688,3.257935418127212e-09
689,3.462007901870151e-09
690,1.8239744267655153e-09
691,2.039408460965709e-09
692,2.6469580283779007e-09
693,2.178696807593264e-09
694,2.8546561468919323e-09
695,2.436938080992479e-09
696,3.0342012766874105e-09
697,2.9741341532455135e-09
698,1.3609076750035724e-08
699,1.6401775722667372e-09
700,2.9140696600937413e-09
701,2.829016348023122e-09
702,3.548721793277268e-09
703,2.8018696548683296e-09
704,3.7979515287619415e-09
705,1.8972230307233465e-09
706,2.026755748307497e-09
707,2.9406931116055478e-09
708,3.8393164168054675e-09
709,3.6707307581663907e-09
710,4.1144667374703705e-09
711,3.0076668531909146e-09
712,2.375795906420391e-09
713,3.4224148779955306e-09
714,1.6418614563289874e-09
715,2.811512816808392e-09
716,3.803315832698979e-09
717,2.9226159103926794e-09
718,2.3195426102375608e-09
719,3.4375287518853442e-09
720,1.4038488246205462e-08
721,1.8462342126936498e-09
722,4.153076641479842e-09
723,2.8198079175606136e-09
724,2.9024321998131496e-09
725,3.4512116007919425e-09
726,2.858707690507368e-09
727,2.7344718498300985e-09
728,3.0109455954982363e-09
729,3.4120991356196433e-09
730,2.80044851121454e-09
731,2.1492800506572366e-09
732,1.4530058345560413e-09
733,3.5992293899798426e-09
734,2.693828663843732e-09
735,1.5905817209685221e-09
736,2.5394580476899576e-09
737,2.876251252864646e-09
738,3.2495697250313413e-09
739,3.893111972861534e-09
740,3.6120623985925782e-09
741,3.3523246418296684e-09
742,2.6826061866748575e-09
743,3.689422336604488e-09
744,3.6225227367156837e-09
745,3.229220737829381e-09
746,1.9169855675488644e-09
747,4.1320948494999055e-09
748,2.048248926830969e-09
749,3.010723552724125e-09
750,3.4251433844428894e-09
751,3.362862029217513e-09
752,8.122987067700538e-09
753,2.3737916041126324e-09
754,3.1311770416852415e-09
755,3.5983836280984457e-09
756,1.9186974511709686e-08
757,3.843564188397193e-09
758,2.8092235197008604e-09
759,4.338610062577558e-09
760,2.493443582275998e-09
761,3.6354358185373644e-09
762,2.7553282660212366e-09
763,2.1470373750325207e-09
764,2.077518838183663e-09
765,2.8798043240645035e-09
766,3.4776085352992493e-09
767,1.4641280860572123e-09
768,3.6706435805193767e-09
769,1.5626574889228295e-09
770,3.285861757589488e-09
771,2.836570382687233e-09
772,3.416633220693771e-09
773,2.4415740982662397e-09
774,3.5191630644885406e-09
775,3.2054196986525966e-09
776,2.9202645837602883e-09
777,2.163888734035513e-09
778,2.6175557574056e-09
779,2.124205360625141e-09
780,3.740773714109239e-09
781,3.602113435088618e-09
782,3.0721449263713517e-09
783,4.169908380504597e-09
784,2.7978486670810234e-09
785,3.5756269508306538e-09
786,2.1012991909304316e-08
787,7.855383940251584e-09
788,3.1736551699847887e-09
789,2.7468258722128146e-09
790,2.582168356626345e-09
791,2.7727004900347884e-09
792,3.081617932423299e-09
793,3.811561154909565e-09
794,2.9991713045223437e-09
795,3.4686154358137302e-09
796,2.8096751070723006e-09
797,2.799621578703542e-09
798,2.1497504742036212e-09
799,5.446944086762242e-09
800,3.281813241711682e-09
801,4.062922684050943e-09
802,2.690511465459721e-09
803,2.5809253971524327e-09
804,1.7405556088357403e-09
805,1.434136234651072e-08
806,1.7094760399551568e-09
807,3.048511797959988e-09
808,2.7259839415753803e-09
809,1.481194909054852e-09
810,3.7125577755157673e-09
811,2.7433677552511803e-09
812,5.506118435011977e-09
813,2.8631730303870554e-09
814,3.167754460364814e-09
815,3.08998652308109e-09
816,2.7711702984040164e-09
817,2.7674236317823875e-09
818,2.3060199041328886e-09
819,3.2561975366632115e-09
820,4.577046918151299e-09
821,2.0228606622476352e-09
822,1.5124799268550926e-09
823,3.2350429586779375e-09
824,1.3653209923639349e-08
825,2.715098874080485e-09
826,3.5127659888890445e-09
827,2.5610552610606993e-09
828,2.862017248984045e-09
829,3.578639399752175e-09
830,2.6032934374475945e-09
831,2.789298597566241e-09
832,2.4344711212735163e-09
833,1.928087935177222e-09
834,1.317477717346757e-09
835,2.8514153342469175e-09
836,3.0817261874146346e-09
837,4.095314353646411e-09
838,3.2274174040933467e-09
839,2.8982830709744314e-09
840,2.8975363455033502e-09
841,1.2163919618604235e-08
842,3.5979255833911195e-09
843,3.8694201094892825e-09
844,3.2770018012941174e-09
845,1.9785702447225606e-09
846,5.94879239975903e-09
847,2.2540515182382156e-09
848,1.6967940907346912e-09
849,2.4917645670280385e-09
850,3.5421271681312435e-09
851,3.442233778231612e-09
852,1.825942514839157e-09
853,2.86879150959203e-09
854,2.2992085067513823e-09
855,3.023042805999086e-09
856,3.326066919409255e-09
857,3.661637966030454e-09
858,1.572019868398691e-09
859,3.0885328419570317e-09
860,3.549363949150623e-09
861,4.1431072715329925e-09
862,2.7041407179948394e-09
863,1.7944305777282912e-09
864,6.914073900782366e-09
865,3.160650037727977e-09
866,3.426257945008705e-09
867,2.1128236596869274e-09
868,2.6887995311218123e-09
869,2.789392891578666e-09
870,2.754856524250177e-09
871,2.6198025172099484e-09
872,3.1529783904744812e-09
873,3.4560701878496297e-09
874,2.626156397711256e-09
875,1.903722819668345e-08
876,3.067394332087298e-09
877,2.196473080749891e-09
878,3.747193577412015e-09
879,3.466996608211524e-09
880,2.671888113007328e-09
881,1.3060587476450058e-09
882,3.0215515992970924e-09
883,2.6583748903199434e-09
884,2.295056608124815e-09
885,2.90677255888423e-09
886,1.8263289167152281e-09
